"Player","Season","Date","Day","Comp","Round","Venue","Result","Squad","Opponent","Start","Pos","Min","Gls_Performance","Ast_Performance","PK_Performance","PKatt_Performance","Sh_Performance","SoT_Performance","CrdY_Performance","CrdR_Performance","Touches_Performance","Tkl_Performance","Int_Performance","Blocks_Performance","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons","Fls_Performance","Fld_Performance","Off_Performance","Crs_Performance","TklW_Performance","OG_Performance","PKwon_Performance","PKcon_Performance"
"Eric García","2022-2023","2022-12-31","Sat","La Liga","Matchweek 15","Home","D 1–1","Barcelona","Espanyol","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-04","Wed","Copa del Rey","Round of 32","Away","W 4–3","Barcelona","Intercity","N","",61,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-08","Sun","La Liga","Matchweek 16","Away","W 1–0","Barcelona","Atlético Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-12","Thu","Supercopa de España","Semi-finals","Away","D 2 (4)–2 (2)","Barcelona","Betis","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-15","Sun","Supercopa de España","Final","Away","W 3–1","Barcelona","Real Madrid","N","",5,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-19","Thu","Copa del Rey","Round of 16","Away","W 5–0","Barcelona","D Ceuta","Y","CB",90,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-22","Sun","La Liga","Matchweek 18","Home","W 1–0","Barcelona","Getafe","N","CB",45,0,0,0,0,0,0,0,0,66,0,2,0,0,0,0,1,0,58,62,93.5,1,53,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-25","Wed","Copa del Rey","Quarter-finals","Home","W 1–0","Barcelona","Real Sociedad","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-01-28","Sat","La Liga","Matchweek 19","Away","W 1–0","Barcelona","Girona","Y","CB",90,0,0,0,0,0,0,0,0,95,5,2,1,0,0,0,0,0,78,85,91.8,6,54,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-02-01","Wed","La Liga","Matchweek 17","Away","W 2–1","Barcelona","Betis","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-02-05","Sun","La Liga","Matchweek 20","Home","W 3–0","Barcelona","Sevilla","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-02-12","Sun","La Liga","Matchweek 21","Away","W 1–0","Barcelona","Villarreal","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-02-16","Thu","Europa Lg","Knockout round play-offs","Home","D 2–2","Barcelona","Manchester Utd","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-02-19","Sun","La Liga","Matchweek 22","Home","W 2–0","Barcelona","Cádiz","Y","CB",90,0,0,0,0,1,0,0,0,120,0,2,3,0.1,0.1,0,0,0,98,104,94.2,13,68,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-02-23","Thu","Europa Lg","Knockout round play-offs","Away","L 1–2","Barcelona","Manchester Utd","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-02-26","Sun","La Liga","Matchweek 23","Away","L 0–1","Barcelona","Almería","Y","CB",66,0,0,0,0,0,0,1,0,71,0,0,0,0,0,0,1,0,61,66,92.4,9,52,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-03-02","Thu","Copa del Rey","Semi-finals","Away","W 1–0","Barcelona","Real Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-03-05","Sun","La Liga","Matchweek 24","Home","W 1–0","Barcelona","Valencia","N","CB,LM",10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-03-12","Sun","La Liga","Matchweek 25","Away","W 1–0","Barcelona","Athletic Club","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-03-19","Sun","La Liga","Matchweek 26","Home","W 2–1","Barcelona","Real Madrid","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-04-01","Sat","La Liga","Matchweek 27","Away","W 4–0","Barcelona","Elche","Y","CM",90,0,0,0,0,0,0,0,0,69,0,1,3,0,0,0,1,0,51,57,89.5,5,37,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-04-05","Wed","Copa del Rey","Semi-finals","Home","L 0–4","Barcelona","Real Madrid","N","",25,0,0,0,0,0,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-04-10","Mon","La Liga","Matchweek 28","Home","D 0–0","Barcelona","Girona","Y","CB",90,0,0,0,0,1,0,0,0,105,1,0,0,0.1,0.1,0,1,0,88,101,87.1,13,79,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-04-16","Sun","La Liga","Matchweek 29","Away","D 0–0","Barcelona","Getafe","N","CB,RB",73,0,0,0,0,0,0,0,0,54,1,0,1,0,0,0,0,0,42,48,87.5,5,36,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-04-23","Sun","La Liga","Matchweek 30","Home","W 1–0","Barcelona","Atlético Madrid","N","CB",30,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0.2,1,0,15,16,93.8,0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-04-26","Wed","La Liga","Matchweek 31","Away","L 1–2","Barcelona","Rayo Vallecano","N","CM",12,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,1,0,8,10,80,3,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-04-29","Sat","La Liga","Matchweek 32","Home","W 4–0","Barcelona","Betis","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-05-02","Tue","La Liga","Matchweek 33","Home","W 1–0","Barcelona","Osasuna","N","CB",39,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,1,0,23,25,92,3,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-05-14","Sun","La Liga","Matchweek 34","Away","W 4–2","Barcelona","Espanyol","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-05-20","Sat","La Liga","Matchweek 35","Home","L 1–2","Barcelona","Real Sociedad","N","DM",7,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,13,13,100,1,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-05-23","Tue","La Liga","Matchweek 36","Away","L 1–3","Barcelona","Valladolid","Y","RB,CM",90,0,0,0,0,1,0,0,0,89,2,0,1,0,0,0,2,0,69,82,84.1,6,54,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-05-28","Sun","La Liga","Matchweek 37","Home","W 3–0","Barcelona","Mallorca","N","CM",6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,12,91.7,0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Eric García","2022-2023","2023-06-04","Sun","La Liga","Matchweek 38","Away","L 1–2","Barcelona","Celta Vigo","Y","CM,CB",71,0,0,0,0,1,0,0,0,78,2,1,1,0,0,0,1,0,67,70,95.7,6,44,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-08-13","Sat","La Liga","Matchweek 1","Home","D 0–0","Barcelona","Rayo Vallecano","N","RB,CB",31,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,19,22,86.4,2,16,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-08-21","Sun","La Liga","Matchweek 2","Away","W 4–1","Barcelona","Real Sociedad","N","CM",6,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,3,3,100,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-08-28","Sun","La Liga","Matchweek 3","Home","W 4–0","Barcelona","Valladolid","N","RB",30,1,0,0,0,1,1,0,0,35,1,0,0,0.6,0.6,0,1,0,31,33,93.9,3,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-09-03","Sat","La Liga","Matchweek 4","Away","W 3–0","Barcelona","Sevilla","N","RB",36,0,0,0,0,0,0,1,0,34,0,1,0,0,0,0.4,2,0,25,28,89.3,4,23,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-09-07","Wed","Champions Lg","Group stage","Home","W 5–1","Barcelona","Viktoria Plzeň","Y*","RB",45,0,1,0,0,1,1,0,0,49,2,0,1,0,0,0.1,1,1,37,41,90.2,4,34,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-10-01","Sat","La Liga","Matchweek 7","Away","W 1–0","Barcelona","Mallorca","N","RB",11,0,0,0,0,1,1,0,0,15,0,1,1,0,0,0,0,0,12,12,100,1,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-10-04","Tue","Champions Lg","Group stage","Away","L 0–1","Barcelona","Inter","Y","RB",90,0,0,0,0,0,0,0,0,120,2,0,0,0,0,0,2,0,106,116,91.4,19,76,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-10-09","Sun","La Liga","Matchweek 8","Home","W 1–0","Barcelona","Celta Vigo","N","RB",14,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,13,76.9,0,9,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-10-12","Wed","Champions Lg","Group stage","Home","D 3–3","Barcelona","Inter","Y","RB",71,0,1,0,0,3,1,1,0,42,1,4,1,0.1,0.1,0.7,2,1,30,32,93.8,2,20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-10-16","Sun","La Liga","Matchweek 9","Away","L 1–3","Barcelona","Real Madrid","Y","RB",90,0,0,0,0,2,0,0,0,62,0,1,0,0.1,0.1,0.1,4,0,51,57,89.5,4,49,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-10-20","Thu","La Liga","Matchweek 10","Home","W 3–0","Barcelona","Villarreal","Y*","RB",69,0,0,0,0,0,0,0,0,67,0,1,1,0,0,0,0,0,60,62,96.8,10,33,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-10-23","Sun","La Liga","Matchweek 11","Home","W 4–0","Barcelona","Athletic Club","Y","RB",90,1,0,0,0,1,1,0,0,87,3,2,0,0,0,0,2,1,74,81,91.4,6,61,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2022-12-31","Sat","La Liga","Matchweek 15","Home","D 1–1","Barcelona","Espanyol","Y*","RB",81,0,0,0,0,1,0,0,0,54,0,0,2,0.1,0.1,0,0,0,49,51,96.1,4,42,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-04","Wed","Copa del Rey","Round of 32","Away","W 4–3","Barcelona","Intercity","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-08","Sun","La Liga","Matchweek 16","Away","W 1–0","Barcelona","Atlético Madrid","N","CM",10,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,4,6,66.7,0,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-12","Thu","Supercopa de España","Semi-finals","Away","D 2 (4)–2 (2)","Barcelona","Betis","Y*","RB",77,0,0,0,0,0,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-15","Sun","Supercopa de España","Final","Away","W 3–1","Barcelona","Real Madrid","N","",1,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-19","Thu","Copa del Rey","Round of 16","Away","W 5–0","Barcelona","D Ceuta","Y*","CM",72,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-22","Sun","La Liga","Matchweek 18","Home","W 1–0","Barcelona","Getafe","Y","RB",76,0,0,0,0,0,0,0,0,65,2,1,0,0,0,0,0,0,58,63,92.1,12,51,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-25","Wed","Copa del Rey","Quarter-finals","Home","W 1–0","Barcelona","Real Sociedad","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-01-28","Sat","La Liga","Matchweek 19","Away","W 1–0","Barcelona","Girona","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-02-01","Wed","La Liga","Matchweek 17","Away","W 2–1","Barcelona","Betis","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-02-05","Sun","La Liga","Matchweek 20","Home","W 3–0","Barcelona","Sevilla","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-02-12","Sun","La Liga","Matchweek 21","Away","W 1–0","Barcelona","Villarreal","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-02-16","Thu","Europa Lg","Knockout round play-offs","Home","D 2–2","Barcelona","Manchester Utd","N","AM",50,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,23,28,82.1,2,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-02-19","Sun","La Liga","Matchweek 22","Home","W 2–0","Barcelona","Cádiz","Y*","LM",90,1,1,0,0,3,2,0,0,88,4,0,0,0.6,0.6,0.1,3,1,75,78,96.2,10,48,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-02-23","Thu","Europa Lg","Knockout round play-offs","Away","L 1–2","Barcelona","Manchester Utd","Y","LW",69,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0.1,3,0,28,36,77.8,3,23,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-02-26","Sun","La Liga","Matchweek 23","Away","L 0–1","Barcelona","Almería","Y","RB,CM",75,0,0,0,0,2,0,0,0,55,1,0,1,0.2,0.2,0,1,0,41,48,85.4,3,29,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-03-02","Thu","Copa del Rey","Semi-finals","Away","W 1–0","Barcelona","Real Madrid","N","",5,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-03-05","Sun","La Liga","Matchweek 24","Home","W 1–0","Barcelona","Valencia","Y","RM,LM",80,0,0,0,0,0,0,0,0,38,5,0,1,0,0,0,0,0,26,28,92.9,4,23,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-03-12","Sun","La Liga","Matchweek 25","Away","W 1–0","Barcelona","Athletic Club","Y","RB",82,0,0,0,0,0,0,1,0,73,1,0,1,0,0,0,2,0,54,65,83.1,6,37,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-03-19","Sun","La Liga","Matchweek 26","Home","W 2–1","Barcelona","Real Madrid","Y","RM",76,1,0,0,0,2,1,1,0,41,0,1,0,0.2,0.2,0.1,4,0,30,37,81.1,4,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-04-01","Sat","La Liga","Matchweek 27","Away","W 4–0","Barcelona","Elche","Y*","LM,RB",90,0,0,0,0,0,0,0,0,61,0,0,2,0,0,0.1,2,0,49,53,92.5,2,45,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-04-05","Wed","Copa del Rey","Semi-finals","Home","L 0–4","Barcelona","Real Madrid","Y","CM",90,0,0,0,0,2,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-04-10","Mon","La Liga","Matchweek 28","Home","D 0–0","Barcelona","Girona","Y","LM",45,0,0,0,0,1,0,0,0,40,2,1,0,0,0,0,0,0,31,35,88.6,6,29,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-04-16","Sun","La Liga","Matchweek 29","Away","D 0–0","Barcelona","Getafe","Y","RB",17,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,6,6,100,1,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-05-14","Sun","La Liga","Matchweek 34","Away","W 4–2","Barcelona","Espanyol","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-05-20","Sat","La Liga","Matchweek 35","Home","L 1–2","Barcelona","Real Sociedad","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-05-23","Tue","La Liga","Matchweek 36","Away","L 1–3","Barcelona","Valladolid","Y*","RB",45,0,0,0,0,1,0,0,0,37,0,0,2,0.2,0.2,0,0,0,28,31,90.3,2,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-05-28","Sun","La Liga","Matchweek 37","Home","W 3–0","Barcelona","Mallorca","N","RB",74,0,0,0,0,3,0,0,0,67,1,1,1,0.3,0.3,0.1,5,0,55,60,91.7,9,54,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Sergi Roberto","2022-2023","2023-06-04","Sun","La Liga","Matchweek 38","Away","L 1–2","Barcelona","Celta Vigo","Y*","RB",90,0,0,0,0,0,0,0,0,68,0,0,1,0,0,0.1,3,1,59,64,92.2,4,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-06-02","Thu","UEFA Nations League","League A","Home","D 1–1","Spain","Portugal","Y","FW",61,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-06-05","Sun","UEFA Nations League","League A","Away","D 2–2","Spain","Czechia","N","",45,0,0,0,0,2,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-06-09","Thu","UEFA Nations League","League A","Away","W 1–0","Spain","Switzerland","Y","FW",90,0,0,0,0,1,1,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-06-12","Sun","UEFA Nations League","League A","Home","W 2–0","Spain","Czechia","N","",32,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-08-13","Sat","La Liga","Matchweek 1","Home","D 0–0","Barcelona","Rayo Vallecano","N","On matchday squad, but did not play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-08-21","Sun","La Liga","Matchweek 2","Away","W 4–1","Barcelona","Real Sociedad","Y","CM",63,0,0,0,0,2,0,0,0,30,0,0,1,0.1,0.1,0,0,0,19,21,90.5,0,23,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-08-28","Sun","La Liga","Matchweek 3","Home","W 4–0","Barcelona","Valladolid","N","RW",9,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,7,9,77.8,1,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-09-03","Sat","La Liga","Matchweek 4","Away","W 3–0","Barcelona","Sevilla","N","LW",28,0,0,0,0,2,0,0,0,13,1,0,1,0.1,0.1,0,0,0,6,7,85.7,0,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-09-07","Wed","Champions Lg","Group stage","Home","W 5–1","Barcelona","Viktoria Plzeň","N","LW",26,1,1,0,0,1,1,0,0,13,0,0,0,0.2,0.2,0.1,1,1,9,11,81.8,0,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-09-10","Sat","La Liga","Matchweek 5","Away","W 4–0","Barcelona","Cádiz","Y","LW",56,0,0,0,0,2,1,0,0,29,0,0,1,0.1,0.1,0,0,0,11,17,64.7,0,22,1,10,3,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-09-13","Tue","Champions Lg","Group stage","Away","L 0–2","Barcelona","Bayern Munich","N","RW",30,0,0,0,0,2,0,0,0,19,0,0,0,0.2,0.2,0,0,0,11,12,91.7,0,16,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-09-17","Sat","La Liga","Matchweek 6","Home","W 3–0","Barcelona","Elche","N","FW",19,0,0,0,0,1,1,1,0,14,0,0,0,0.2,0.2,0,0,0,10,10,100,1,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Ferrán Torres","2022-2023","2022-09-24","Sat","UEFA Nations League","League A","Home","L 1–2","Spain","Switzerland","Y","FW",62,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
